aqi,temperature,humidity,pm2_5,pm10,timestamp,dataSource,_id,location,__v,location.latitude,location.longitude
99,28.8,53.8,21,21,2025-11-08 23:40:05+00:00,synthetic,synth_01324,,0.0,28.6139,77.209
90,29.1,50.4,57,66,2025-11-09 00:40:05+00:00,synthetic,synth_01325,,0.0,28.6139,77.209
88,30.7,49.7,69,78,2025-11-09 01:40:05+00:00,synthetic,synth_01326,,0.0,28.6139,77.209
84,30.4,49.2,48,49,2025-11-09 02:40:05+00:00,synthetic,synth_01327,,0.0,28.6139,77.209
83,33.4,45.5,47,48,2025-11-09 03:40:05+00:00,synthetic,synth_01328,,0.0,28.6139,77.209
85,31.9,47.9,36,36,2025-11-09 04:40:05+00:00,synthetic,synth_01329,,0.0,28.6139,77.209
82,33.3,46.7,19,19,2025-11-09 05:40:05+00:00,synthetic,synth_01330,,0.0,28.6139,77.209
87,34.6,42.0,29,30,2025-11-09 06:40:05+00:00,synthetic,synth_01331,,0.0,28.6139,77.209
97,35.0,44.6,52,52,2025-11-09 07:40:05+00:00,synthetic,synth_01332,,0.0,28.6139,77.209
106,36.6,37.6,76,82,2025-11-09 08:40:05+00:00,synthetic,synth_01333,,0.0,28.6139,77.209
109,36.3,40.8,47,51,2025-11-09 09:40:05+00:00,synthetic,synth_01334,,0.0,28.6139,77.209
103,36.0,38.6,42,48,2025-11-09 10:40:05+00:00,synthetic,synth_01335,,0.0,28.6139,77.209
95,37.0,37.9,7,7,2025-11-09 11:40:05+00:00,synthetic,synth_01336,,0.0,28.6139,77.209
84,31.9,45.4,5,5,2025-11-09 12:40:05+00:00,synthetic,synth_01337,,0.0,28.6139,77.209
76,33.9,45.2,34,37,2025-11-09 13:40:05+00:00,synthetic,synth_01338,,0.0,28.6139,77.209
77,32.9,43.2,65,75,2025-11-09 14:40:05+00:00,synthetic,synth_01339,,0.0,28.6139,77.209
79,31.0,49.8,28,31,2025-11-09 15:40:05+00:00,synthetic,synth_01340,,0.0,28.6139,77.209
80,29.8,50.4,9,9,2025-11-09 16:40:05+00:00,synthetic,synth_01341,,0.0,28.6139,77.209
83,29.5,51.8,19,19,2025-11-09 17:40:05+00:00,synthetic,synth_01342,,0.0,28.6139,77.209
89,29.0,52.1,5,7,2025-11-09 18:40:05+00:00,synthetic,synth_01343,,0.0,28.6139,77.209
89,29.7,52.9,32,33,2025-11-09 19:40:05+00:00,synthetic,synth_01344,,0.0,28.6139,77.209
94,27.9,53.5,36,38,2025-11-09 20:40:05+00:00,synthetic,synth_01345,,0.0,28.6139,77.209
93,28.8,55.9,50,56,2025-11-09 21:40:05+00:00,synthetic,synth_01346,,0.0,28.6139,77.209
91,27.1,56.9,36,38,2025-11-09 22:40:05+00:00,synthetic,synth_01347,,0.0,28.6139,77.209
92,27.2,57.1,21,21,2025-11-09 23:40:05+00:00,synthetic,synth_01348,,0.0,28.6139,77.209
94,31.0,52.0,85,90,2025-11-10 00:40:05+00:00,synthetic,synth_01349,,0.0,28.6139,77.209
85,28.9,48.9,12,12,2025-11-10 01:40:05+00:00,synthetic,synth_01350,,0.0,28.6139,77.209
88,31.9,48.0,41,41,2025-11-10 02:40:05+00:00,synthetic,synth_01351,,0.0,28.6139,77.209
83,30.2,48.8,5,5,2025-11-10 03:40:05+00:00,synthetic,synth_01352,,0.0,28.6139,77.209
86,33.6,41.4,33,34,2025-11-10 04:40:05+00:00,synthetic,synth_01353,,0.0,28.6139,77.209
89,34.8,39.9,48,51,2025-11-10 05:40:05+00:00,synthetic,synth_01354,,0.0,28.6139,77.209
92,35.0,43.9,35,36,2025-11-10 06:40:05+00:00,synthetic,synth_01355,,0.0,28.6139,77.209
94,34.1,42.9,41,41,2025-11-10 07:40:05+00:00,synthetic,synth_01356,,0.0,28.6139,77.209
94,36.4,37.5,27,32,2025-11-10 08:40:05+00:00,synthetic,synth_01357,,0.0,28.6139,77.209
100,36.0,37.1,22,22,2025-11-10 09:40:05+00:00,synthetic,synth_01358,,0.0,28.6139,77.209
105,35.8,36.8,32,32,2025-11-10 10:40:05+00:00,synthetic,synth_01359,,0.0,28.6139,77.209
101,36.6,37.8,43,54,2025-11-10 11:40:05+00:00,synthetic,synth_01360,,0.0,28.6139,77.209
105,34.7,41.2,48,53,2025-11-10 12:40:05+00:00,synthetic,synth_01361,,0.0,28.6139,77.209
102,33.5,44.9,28,32,2025-11-10 13:40:05+00:00,synthetic,synth_01362,,0.0,28.6139,77.209
102,30.4,49.5,30,31,2025-11-10 14:40:05+00:00,synthetic,synth_01363,,0.0,28.6139,77.209
101,32.1,46.5,13,15,2025-11-10 15:40:05+00:00,synthetic,synth_01364,,0.0,28.6139,77.209
104,31.0,48.4,29,32,2025-11-10 16:40:05+00:00,synthetic,synth_01365,,0.0,28.6139,77.209
107,33.1,46.0,58,66,2025-11-10 17:40:05+00:00,synthetic,synth_01366,,0.0,28.6139,77.209
106,28.6,51.8,24,24,2025-11-10 18:40:05+00:00,synthetic,synth_01367,,0.0,28.6139,77.209
102,29.3,53.1,38,38,2025-11-10 19:40:05+00:00,synthetic,synth_01368,,0.0,28.6139,77.209
101,29.5,48.2,40,40,2025-11-10 20:40:05+00:00,synthetic,synth_01369,,0.0,28.6139,77.209
95,28.8,54.2,56,57,2025-11-10 21:40:05+00:00,synthetic,synth_01370,,0.0,28.6139,77.209
95,28.8,55.4,75,75,2025-11-10 22:40:05+00:00,synthetic,synth_01371,,0.0,28.6139,77.209
88,28.9,53.7,24,24,2025-11-10 23:40:05+00:00,synthetic,synth_01372,,0.0,28.6139,77.209
98,28.6,52.7,15,19,2025-11-11 00:40:05+00:00,synthetic,synth_01373,,0.0,28.6139,77.209
94,29.0,50.9,23,25,2025-11-11 01:40:05+00:00,synthetic,synth_01374,,0.0,28.6139,77.209
93,28.5,50.8,13,17,2025-11-11 02:40:05+00:00,synthetic,synth_01375,,0.0,28.6139,77.209
98,31.4,48.2,36,42,2025-11-11 03:40:05+00:00,synthetic,synth_01376,,0.0,28.6139,77.209
97,30.7,48.3,36,36,2025-11-11 04:40:05+00:00,synthetic,synth_01377,,0.0,28.6139,77.209
95,32.7,47.0,45,46,2025-11-11 05:40:05+00:00,synthetic,synth_01378,,0.0,28.6139,77.209
93,36.8,38.8,35,40,2025-11-11 06:40:05+00:00,synthetic,synth_01379,,0.0,28.6139,77.209
97,36.5,33.3,57,63,2025-11-11 07:40:05+00:00,synthetic,synth_01380,,0.0,28.6139,77.209
102,34.7,37.1,16,23,2025-11-11 08:40:05+00:00,synthetic,synth_01381,,0.0,28.6139,77.209
108,37.7,38.3,89,94,2025-11-11 09:40:05+00:00,synthetic,synth_01382,,0.0,28.6139,77.209
106,37.6,35.3,54,57,2025-11-11 10:40:05+00:00,synthetic,synth_01383,,0.0,28.6139,77.209
106,34.7,44.6,48,49,2025-11-11 11:40:05+00:00,synthetic,synth_01384,,0.0,28.6139,77.209
98,36.4,37.7,91,97,2025-11-11 12:40:05+00:00,synthetic,synth_01385,,0.0,28.6139,77.209
95,33.9,42.1,39,39,2025-11-11 13:40:05+00:00,synthetic,synth_01386,,0.0,28.6139,77.209
102,34.1,46.1,65,68,2025-11-11 14:40:05+00:00,synthetic,synth_01387,,0.0,28.6139,77.209
101,32.0,48.2,33,36,2025-11-11 15:40:05+00:00,synthetic,synth_01388,,0.0,28.6139,77.209
105,30.6,47.0,45,47,2025-11-11 16:40:05+00:00,synthetic,synth_01389,,0.0,28.6139,77.209
106,32.4,43.7,28,31,2025-11-11 17:40:05+00:00,synthetic,synth_01390,,0.0,28.6139,77.209
105,30.0,52.9,35,35,2025-11-11 18:40:05+00:00,synthetic,synth_01391,,0.0,28.6139,77.209
108,30.9,51.1,52,52,2025-11-11 19:40:05+00:00,synthetic,synth_01392,,0.0,28.6139,77.209
105,28.4,53.7,18,18,2025-11-11 20:40:05+00:00,synthetic,synth_01393,,0.0,28.6139,77.209
108,28.6,54.2,52,55,2025-11-11 21:40:05+00:00,synthetic,synth_01394,,0.0,28.6139,77.209
104,27.8,50.2,19,19,2025-11-11 22:40:05+00:00,synthetic,synth_01395,,0.0,28.6139,77.209
98,28.6,53.3,17,18,2025-11-11 23:40:05+00:00,synthetic,synth_01396,,0.0,28.6139,77.209
98,29.5,49.6,67,71,2025-11-12 00:40:05+00:00,synthetic,synth_01397,,0.0,28.6139,77.209
95,29.4,50.8,17,17,2025-11-12 01:40:05+00:00,synthetic,synth_01398,,0.0,28.6139,77.209
92,31.7,47.9,53,55,2025-11-12 02:40:05+00:00,synthetic,synth_01399,,0.0,28.6139,77.209
94,32.6,45.6,62,62,2025-11-12 03:40:05+00:00,synthetic,synth_01400,,0.0,28.6139,77.209
103,31.3,46.7,5,5,2025-11-12 04:40:05+00:00,synthetic,synth_01401,,0.0,28.6139,77.209
98,33.2,44.5,38,40,2025-11-12 05:40:05+00:00,synthetic,synth_01402,,0.0,28.6139,77.209
97,34.5,42.8,20,20,2025-11-12 06:40:05+00:00,synthetic,synth_01403,,0.0,28.6139,77.209
103,35.9,37.2,27,27,2025-11-12 07:40:05+00:00,synthetic,synth_01404,,0.0,28.6139,77.209
103,35.1,41.3,32,34,2025-11-12 08:40:05+00:00,synthetic,synth_01405,,0.0,28.6139,77.209
106,36.0,39.5,36,42,2025-11-12 09:40:05+00:00,synthetic,synth_01406,,0.0,28.6139,77.209
105,35.4,37.4,15,21,2025-11-12 10:40:05+00:00,synthetic,synth_01407,,0.0,28.6139,77.209
99,34.2,42.7,36,36,2025-11-12 11:40:05+00:00,synthetic,synth_01408,,0.0,28.6139,77.209
92,36.2,38.7,42,49,2025-11-12 12:40:05+00:00,synthetic,synth_01409,,0.0,28.6139,77.209
89,33.6,40.1,5,5,2025-11-12 13:40:05+00:00,synthetic,synth_01410,,0.0,28.6139,77.209
92,32.9,44.3,59,66,2025-11-12 14:40:05+00:00,synthetic,synth_01411,,0.0,28.6139,77.209
91,32.4,44.3,21,21,2025-11-12 15:40:05+00:00,synthetic,synth_01412,,0.0,28.6139,77.209
103,30.3,48.9,19,19,2025-11-12 16:40:05+00:00,synthetic,synth_01413,,0.0,28.6139,77.209
112,30.9,47.4,57,57,2025-11-12 17:40:05+00:00,synthetic,synth_01414,,0.0,28.6139,77.209
116,28.8,51.3,17,20,2025-11-12 18:40:05+00:00,synthetic,synth_01415,,0.0,28.6139,77.209
116,27.7,57.3,75,76,2025-11-12 19:40:05+00:00,synthetic,synth_01416,,0.0,28.6139,77.209
121,26.9,55.8,42,42,2025-11-12 20:40:05+00:00,synthetic,synth_01417,,0.0,28.6139,77.209
113,28.2,55.3,51,55,2025-11-12 21:40:05+00:00,synthetic,synth_01418,,0.0,28.6139,77.209
107,27.3,58.0,38,42,2025-11-12 22:40:05+00:00,synthetic,synth_01419,,0.0,28.6139,77.209
104,28.0,52.8,32,32,2025-11-12 23:40:05+00:00,synthetic,synth_01420,,0.0,28.6139,77.209
101,29.8,50.3,35,35,2025-11-13 00:40:05+00:00,synthetic,synth_01421,,0.0,28.6139,77.209
102,31.3,50.0,65,73,2025-11-13 01:40:05+00:00,synthetic,synth_01422,,0.0,28.6139,77.209
101,30.6,47.3,45,47,2025-11-13 02:40:05+00:00,synthetic,synth_01423,,0.0,28.6139,77.209
100,32.5,48.5,69,72,2025-11-13 03:40:05+00:00,synthetic,synth_01424,,0.0,28.6139,77.209
93,32.7,44.6,23,24,2025-11-13 04:40:05+00:00,synthetic,synth_01425,,0.0,28.6139,77.209
94,34.5,44.6,71,77,2025-11-13 05:40:05+00:00,synthetic,synth_01426,,0.0,28.6139,77.209
100,32.6,45.1,44,47,2025-11-13 06:40:05+00:00,synthetic,synth_01427,,0.0,28.6139,77.209
105,33.8,42.4,5,8,2025-11-13 07:40:05+00:00,synthetic,synth_01428,,0.0,28.6139,77.209
107,35.9,37.2,34,38,2025-11-13 08:40:05+00:00,synthetic,synth_01429,,0.0,28.6139,77.209
109,34.2,42.4,24,26,2025-11-13 09:40:05+00:00,synthetic,synth_01430,,0.0,28.6139,77.209
115,34.3,40.1,6,6,2025-11-13 10:40:05+00:00,synthetic,synth_01431,,0.0,28.6139,77.209
117,35.5,39.1,41,46,2025-11-13 11:40:05+00:00,synthetic,synth_01432,,0.0,28.6139,77.209
105,34.8,39.6,56,59,2025-11-13 12:40:05+00:00,synthetic,synth_01433,,0.0,28.6139,77.209
103,33.5,46.8,44,45,2025-11-13 13:40:05+00:00,synthetic,synth_01434,,0.0,28.6139,77.209
98,33.7,43.0,45,45,2025-11-13 14:40:05+00:00,synthetic,synth_01435,,0.0,28.6139,77.209
92,33.2,47.3,41,45,2025-11-13 15:40:05+00:00,synthetic,synth_01436,,0.0,28.6139,77.209
94,32.6,46.3,54,59,2025-11-13 16:40:05+00:00,synthetic,synth_01437,,0.0,28.6139,77.209
100,28.8,51.8,29,32,2025-11-13 17:40:05+00:00,synthetic,synth_01438,,0.0,28.6139,77.209
98,29.9,48.2,15,15,2025-11-13 18:40:05+00:00,synthetic,synth_01439,,0.0,28.6139,77.209
108,29.3,51.9,24,24,2025-11-13 19:40:05+00:00,synthetic,synth_01440,,0.0,28.6139,77.209
99,28.3,51.9,25,28,2025-11-13 20:40:05+00:00,synthetic,synth_01441,,0.0,28.6139,77.209
102,28.5,51.4,32,38,2025-11-13 21:40:05+00:00,synthetic,synth_01442,,0.0,28.6139,77.209
102,30.0,48.4,43,49,2025-11-13 22:40:05+00:00,synthetic,synth_01443,,0.0,28.6139,77.209
100,27.9,53.9,53,58,2025-11-13 23:40:05+00:00,synthetic,synth_01444,,0.0,28.6139,77.209
104,29.5,54.3,64,70,2025-11-14 00:40:05+00:00,synthetic,synth_01445,,0.0,28.6139,77.209
102,30.2,47.6,39,42,2025-11-14 01:40:05+00:00,synthetic,synth_01446,,0.0,28.6139,77.209
93,31.7,48.2,43,49,2025-11-14 02:40:05+00:00,synthetic,synth_01447,,0.0,28.6139,77.209
102,32.1,46.8,41,42,2025-11-14 03:40:05+00:00,synthetic,synth_01448,,0.0,28.6139,77.209
100,35.0,38.8,53,53,2025-11-14 04:40:05+00:00,synthetic,synth_01449,,0.0,28.6139,77.209
107,32.1,46.7,34,36,2025-11-14 05:40:05+00:00,synthetic,synth_01450,,0.0,28.6139,77.209
106,35.9,37.6,45,46,2025-11-14 06:40:05+00:00,synthetic,synth_01451,,0.0,28.6139,77.209
103,36.0,39.4,32,34,2025-11-14 07:40:05+00:00,synthetic,synth_01452,,0.0,28.6139,77.209
108,35.0,40.1,23,25,2025-11-14 08:40:05+00:00,synthetic,synth_01453,,0.0,28.6139,77.209
109,38.4,35.4,33,33,2025-11-14 09:40:05+00:00,synthetic,synth_01454,,0.0,28.6139,77.209
105,36.0,35.1,27,27,2025-11-14 10:40:05+00:00,synthetic,synth_01455,,0.0,28.6139,77.209
103,36.7,34.6,28,34,2025-11-14 11:40:05+00:00,synthetic,synth_01456,,0.0,28.6139,77.209
100,37.1,35.8,52,54,2025-11-14 12:40:05+00:00,synthetic,synth_01457,,0.0,28.6139,77.209
89,34.8,41.6,28,28,2025-11-14 13:40:05+00:00,synthetic,synth_01458,,0.0,28.6139,77.209
88,33.4,44.7,56,62,2025-11-14 14:40:05+00:00,synthetic,synth_01459,,0.0,28.6139,77.209
95,30.7,49.1,7,7,2025-11-14 15:40:05+00:00,synthetic,synth_01460,,0.0,28.6139,77.209
101,31.4,49.2,36,42,2025-11-14 16:40:05+00:00,synthetic,synth_01461,,0.0,28.6139,77.209
99,31.7,45.1,46,52,2025-11-14 17:40:05+00:00,synthetic,synth_01462,,0.0,28.6139,77.209
107,28.6,54.6,39,39,2025-11-14 18:40:05+00:00,synthetic,synth_01463,,0.0,28.6139,77.209
103,29.3,51.6,44,44,2025-11-14 19:40:05+00:00,synthetic,synth_01464,,0.0,28.6139,77.209
95,28.0,53.7,19,19,2025-11-14 20:40:05+00:00,synthetic,synth_01465,,0.0,28.6139,77.209
95,29.4,54.3,46,46,2025-11-14 21:40:05+00:00,synthetic,synth_01466,,0.0,28.6139,77.209
99,28.6,50.2,43,46,2025-11-14 22:40:05+00:00,synthetic,synth_01467,,0.0,28.6139,77.209
101,28.8,53.9,50,54,2025-11-14 23:40:05+00:00,synthetic,synth_01468,,0.0,28.6139,77.209
98,28.7,53.2,38,40,2025-11-15 00:40:05+00:00,synthetic,synth_01469,,0.0,28.6139,77.209
96,30.5,49.2,64,64,2025-11-15 01:40:05+00:00,synthetic,synth_01470,,0.0,28.6139,77.209
89,31.1,46.3,36,36,2025-11-15 02:40:05+00:00,synthetic,synth_01471,,0.0,28.6139,77.209
86,32.6,45.8,45,45,2025-11-15 03:40:05+00:00,synthetic,synth_01472,,0.0,28.6139,77.209
92,32.3,47.3,42,43,2025-11-15 04:40:05+00:00,synthetic,synth_01473,,0.0,28.6139,77.209
93,33.0,44.2,15,18,2025-11-15 05:40:05+00:00,synthetic,synth_01474,,0.0,28.6139,77.209
101,32.7,40.8,20,20,2025-11-15 06:40:05+00:00,synthetic,synth_01475,,0.0,28.6139,77.209
101,33.9,39.4,40,42,2025-11-15 07:40:05+00:00,synthetic,synth_01476,,0.0,28.6139,77.209
100,35.3,41.1,5,5,2025-11-15 08:40:05+00:00,synthetic,synth_01477,,0.0,28.6139,77.209
101,36.2,37.6,5,5,2025-11-15 09:40:05+00:00,synthetic,synth_01478,,0.0,28.6139,77.209
100,35.5,37.1,32,32,2025-11-15 10:40:05+00:00,synthetic,synth_01479,,0.0,28.6139,77.209
87,36.2,37.3,32,34,2025-11-15 11:40:05+00:00,synthetic,synth_01480,,0.0,28.6139,77.209
87,34.9,40.1,26,29,2025-11-15 12:40:05+00:00,synthetic,synth_01481,,0.0,28.6139,77.209
81,32.8,47.6,9,9,2025-11-15 13:40:05+00:00,synthetic,synth_01482,,0.0,28.6139,77.209
78,33.5,44.2,34,36,2025-11-15 14:40:05+00:00,synthetic,synth_01483,,0.0,28.6139,77.209
79,32.5,42.4,16,19,2025-11-15 15:40:05+00:00,synthetic,synth_01484,,0.0,28.6139,77.209
79,30.7,49.1,11,12,2025-11-15 16:40:05+00:00,synthetic,synth_01485,,0.0,28.6139,77.209
91,28.5,54.2,29,31,2025-11-15 17:40:05+00:00,synthetic,synth_01486,,0.0,28.6139,77.209
89,28.3,54.6,21,21,2025-11-15 18:40:05+00:00,synthetic,synth_01487,,0.0,28.6139,77.209
88,28.4,54.0,33,33,2025-11-15 19:40:05+00:00,synthetic,synth_01488,,0.0,28.6139,77.209
93,27.3,59.5,32,33,2025-11-15 20:40:05+00:00,synthetic,synth_01489,,0.0,28.6139,77.209
98,28.7,54.8,64,67,2025-11-15 21:40:05+00:00,synthetic,synth_01490,,0.0,28.6139,77.209
95,28.3,54.8,37,37,2025-11-15 22:40:05+00:00,synthetic,synth_01491,,0.0,28.6139,77.209
90,27.8,56.2,14,14,2025-11-15 23:40:05+00:00,synthetic,synth_01492,,0.0,28.6139,77.209
93,29.1,51.8,28,28,2025-11-16 00:40:05+00:00,synthetic,synth_01493,,0.0,28.6139,77.209
94,28.6,52.7,5,9,2025-11-16 01:40:05+00:00,synthetic,synth_01494,,0.0,28.6139,77.209
90,30.7,52.1,63,63,2025-11-16 02:40:05+00:00,synthetic,synth_01495,,0.0,28.6139,77.209
90,32.1,45.9,29,34,2025-11-16 03:40:05+00:00,synthetic,synth_01496,,0.0,28.6139,77.209
88,32.8,48.1,42,42,2025-11-16 04:40:05+00:00,synthetic,synth_01497,,0.0,28.6139,77.209
95,34.8,42.4,23,23,2025-11-16 05:40:05+00:00,synthetic,synth_01498,,0.0,28.6139,77.209
94,35.5,42.3,31,34,2025-11-16 06:40:05+00:00,synthetic,synth_01499,,0.0,28.6139,77.209
99,36.1,35.6,55,55,2025-11-16 07:40:05+00:00,synthetic,synth_01500,,0.0,28.6139,77.209
100,36.4,40.2,55,55,2025-11-16 08:40:05+00:00,synthetic,synth_01501,,0.0,28.6139,77.209
90,35.8,37.2,26,26,2025-11-16 09:40:05+00:00,synthetic,synth_01502,,0.0,28.6139,77.209
90,36.3,40.9,38,42,2025-11-16 10:40:05+00:00,synthetic,synth_01503,,0.0,28.6139,77.209
89,35.5,41.6,45,45,2025-11-16 11:40:05+00:00,synthetic,synth_01504,,0.0,28.6139,77.209
87,35.3,37.7,26,28,2025-11-16 12:40:05+00:00,synthetic,synth_01505,,0.0,28.6139,77.209
85,35.5,40.3,57,60,2025-11-16 13:40:05+00:00,synthetic,synth_01506,,0.0,28.6139,77.209
86,32.2,42.4,5,5,2025-11-16 14:40:05+00:00,synthetic,synth_01507,,0.0,28.6139,77.209
86,33.0,43.0,47,49,2025-11-16 15:40:05+00:00,synthetic,synth_01508,,0.0,28.6139,77.209
80,30.8,48.3,7,11,2025-11-16 16:40:05+00:00,synthetic,synth_01509,,0.0,28.6139,77.209
85,30.6,48.0,33,33,2025-11-16 17:40:05+00:00,synthetic,synth_01510,,0.0,28.6139,77.209
86,30.9,50.5,45,46,2025-11-16 18:40:05+00:00,synthetic,synth_01511,,0.0,28.6139,77.209
83,31.1,52.1,55,55,2025-11-16 19:40:05+00:00,synthetic,synth_01512,,0.0,28.6139,77.209
83,27.3,57.6,5,5,2025-11-16 20:40:05+00:00,synthetic,synth_01513,,0.0,28.6139,77.209
91,29.5,54.9,22,22,2025-11-16 21:40:05+00:00,synthetic,synth_01514,,0.0,28.6139,77.209
94,26.8,58.6,31,32,2025-11-16 22:40:05+00:00,synthetic,synth_01515,,0.0,28.6139,77.209
88,27.8,53.2,5,8,2025-11-16 23:40:05+00:00,synthetic,synth_01516,,0.0,28.6139,77.209
94,28.6,53.2,63,67,2025-11-17 00:40:05+00:00,synthetic,synth_01517,,0.0,28.6139,77.209
100,31.4,49.1,48,49,2025-11-17 01:40:05+00:00,synthetic,synth_01518,,0.0,28.6139,77.209
99,32.3,47.8,51,58,2025-11-17 02:40:05+00:00,synthetic,synth_01519,,0.0,28.6139,77.209
89,31.5,46.7,7,7,2025-11-17 03:40:05+00:00,synthetic,synth_01520,,0.0,28.6139,77.209
94,32.7,46.3,23,28,2025-11-17 04:40:05+00:00,synthetic,synth_01521,,0.0,28.6139,77.209
96,32.4,44.6,38,42,2025-11-17 05:40:05+00:00,synthetic,synth_01522,,0.0,28.6139,77.209
96,34.9,40.9,50,51,2025-11-17 06:40:05+00:00,synthetic,synth_01523,,0.0,28.6139,77.209
98,34.2,40.1,5,5,2025-11-17 07:40:05+00:00,synthetic,synth_01524,,0.0,28.6139,77.209
106,36.6,38.4,40,40,2025-11-17 08:40:05+00:00,synthetic,synth_01525,,0.0,28.6139,77.209
109,37.4,38.3,46,48,2025-11-17 09:40:05+00:00,synthetic,synth_01526,,0.0,28.6139,77.209
110,37.1,36.8,53,53,2025-11-17 10:40:05+00:00,synthetic,synth_01527,,0.0,28.6139,77.209
106,34.8,41.0,46,46,2025-11-17 11:40:05+00:00,synthetic,synth_01528,,0.0,28.6139,77.209
106,35.9,37.7,25,25,2025-11-17 12:40:05+00:00,synthetic,synth_01529,,0.0,28.6139,77.209
101,33.9,43.0,26,27,2025-11-17 13:40:05+00:00,synthetic,synth_01530,,0.0,28.6139,77.209
92,33.4,46.6,34,34,2025-11-17 14:40:05+00:00,synthetic,synth_01531,,0.0,28.6139,77.209
96,31.6,44.7,48,54,2025-11-17 15:40:05+00:00,synthetic,synth_01532,,0.0,28.6139,77.209
88,32.4,44.7,20,20,2025-11-17 16:40:05+00:00,synthetic,synth_01533,,0.0,28.6139,77.209
89,30.3,45.7,5,5,2025-11-17 17:40:05+00:00,synthetic,synth_01534,,0.0,28.6139,77.209
89,30.0,51.1,10,14,2025-11-17 18:40:05+00:00,synthetic,synth_01535,,0.0,28.6139,77.209
100,28.0,53.7,41,42,2025-11-17 19:40:05+00:00,synthetic,synth_01536,,0.0,28.6139,77.209
105,26.2,57.2,5,5,2025-11-17 20:40:05+00:00,synthetic,synth_01537,,0.0,28.6139,77.209
97,27.9,55.7,34,35,2025-11-17 21:40:05+00:00,synthetic,synth_01538,,0.0,28.6139,77.209
103,27.8,51.2,7,7,2025-11-17 22:40:05+00:00,synthetic,synth_01539,,0.0,28.6139,77.209
105,28.3,52.0,34,34,2025-11-17 23:40:05+00:00,synthetic,synth_01540,,0.0,28.6139,77.209
105,29.5,48.1,14,20,2025-11-18 00:40:05+00:00,synthetic,synth_01541,,0.0,28.6139,77.209
100,29.2,50.4,5,5,2025-11-18 01:40:05+00:00,synthetic,synth_01542,,0.0,28.6139,77.209
110,28.8,55.0,35,35,2025-11-18 02:40:05+00:00,synthetic,synth_01543,,0.0,28.6139,77.209
102,31.7,44.1,58,59,2025-11-18 03:40:05+00:00,synthetic,synth_01544,,0.0,28.6139,77.209
106,32.3,48.1,57,57,2025-11-18 04:40:05+00:00,synthetic,synth_01545,,0.0,28.6139,77.209
103,33.4,43.3,49,51,2025-11-18 05:40:05+00:00,synthetic,synth_01546,,0.0,28.6139,77.209
100,35.0,36.6,52,55,2025-11-18 06:40:05+00:00,synthetic,synth_01547,,0.0,28.6139,77.209
103,35.0,41.4,45,48,2025-11-18 07:40:05+00:00,synthetic,synth_01548,,0.0,28.6139,77.209
114,34.6,39.4,21,21,2025-11-18 08:40:05+00:00,synthetic,synth_01549,,0.0,28.6139,77.209
115,36.7,34.5,62,67,2025-11-18 09:40:05+00:00,synthetic,synth_01550,,0.0,28.6139,77.209
115,36.2,40.0,56,56,2025-11-18 10:40:05+00:00,synthetic,synth_01551,,0.0,28.6139,77.209
113,35.4,36.9,37,37,2025-11-18 11:40:05+00:00,synthetic,synth_01552,,0.0,28.6139,77.209
105,34.1,40.8,16,16,2025-11-18 12:40:05+00:00,synthetic,synth_01553,,0.0,28.6139,77.209
95,33.7,45.0,40,43,2025-11-18 13:40:05+00:00,synthetic,synth_01554,,0.0,28.6139,77.209
100,32.7,46.3,31,31,2025-11-18 14:40:05+00:00,synthetic,synth_01555,,0.0,28.6139,77.209
105,32.2,45.9,28,29,2025-11-18 15:40:05+00:00,synthetic,synth_01556,,0.0,28.6139,77.209
109,31.5,47.5,48,52,2025-11-18 16:40:05+00:00,synthetic,synth_01557,,0.0,28.6139,77.209
111,30.4,50.4,27,29,2025-11-18 17:40:05+00:00,synthetic,synth_01558,,0.0,28.6139,77.209
102,30.1,51.8,42,45,2025-11-18 18:40:05+00:00,synthetic,synth_01559,,0.0,28.6139,77.209
110,29.3,52.9,71,71,2025-11-18 19:40:05+00:00,synthetic,synth_01560,,0.0,28.6139,77.209
107,29.6,52.8,55,58,2025-11-18 20:40:05+00:00,synthetic,synth_01561,,0.0,28.6139,77.209
103,27.4,53.9,32,38,2025-11-18 21:40:05+00:00,synthetic,synth_01562,,0.0,28.6139,77.209
101,28.0,52.6,32,32,2025-11-18 22:40:05+00:00,synthetic,synth_01563,,0.0,28.6139,77.209
98,27.8,57.9,45,49,2025-11-18 23:40:05+00:00,synthetic,synth_01564,,0.0,28.6139,77.209
97,29.4,52.5,64,69,2025-11-19 00:40:05+00:00,synthetic,synth_01565,,0.0,28.6139,77.209
100,29.0,53.2,29,29,2025-11-19 01:40:05+00:00,synthetic,synth_01566,,0.0,28.6139,77.209
92,31.0,51.5,21,21,2025-11-19 02:40:05+00:00,synthetic,synth_01567,,0.0,28.6139,77.209
91,32.2,45.3,61,63,2025-11-19 03:40:05+00:00,synthetic,synth_01568,,0.0,28.6139,77.209
88,33.7,43.4,14,14,2025-11-19 04:40:05+00:00,synthetic,synth_01569,,0.0,28.6139,77.209
93,34.0,42.8,42,44,2025-11-19 05:40:05+00:00,synthetic,synth_01570,,0.0,28.6139,77.209
92,32.5,48.2,23,23,2025-11-19 06:40:05+00:00,synthetic,synth_01571,,0.0,28.6139,77.209
96,36.2,35.4,23,23,2025-11-19 07:40:05+00:00,synthetic,synth_01572,,0.0,28.6139,77.209
